ps_vtx	gfx705	OK	64	15d6cd2cb0d8ae05	-
ps_vtx	gfx801	OK	64	59bb13d8ed7e2bd0	-
ps_vtx	gfx802	OK	64	59bb13d8ed7e2bd0	-
ps_vtx	gfx803	OK	64	59bb13d8ed7e2bd0	-
ps_vtx	gfx805	OK	64	59bb13d8ed7e2bd0	-
ps_vtx	gfx810	OK	64	59bb13d8ed7e2bd0	-
ps_vtx	gfx900	OK	64	59bb13d8ed7e2bd0	-
ps_vtx	gfx902	OK	64	59bb13d8ed7e2bd0	-
ps_vtx	gfx904	OK	64	59bb13d8ed7e2bd0	-
ps_vtx	gfx906	OK	64	59bb13d8ed7e2bd0	-
ps_vtx	gfx908	OK	64	59bb13d8ed7e2bd0	-
ps_vtx	gfx909	OK	64	59bb13d8ed7e2bd0	-
ps_vtx	gfx90a	FAIL	-	-	instruction not supported on this GPU
ps_vtx	gfx90c	OK	64	59bb13d8ed7e2bd0	-
vs_fullscreen	gfx600	OK	52	54a2f31d907aeecf	-
vs_fullscreen	gfx601	OK	52	54a2f31d907aeecf	-
vs_fullscreen	gfx602	OK	52	54a2f31d907aeecf	-
vs_fullscreen	gfx700	OK	52	54a2f31d907aeecf	-
vs_fullscreen	gfx701	OK	52	54a2f31d907aeecf	-
vs_fullscreen	gfx702	OK	52	54a2f31d907aeecf	-
vs_fullscreen	gfx703	OK	52	54a2f31d907aeecf	-
vs_fullscreen	gfx704	OK	52	54a2f31d907aeecf	-
vs_fullscreen	gfx705	OK	52	54a2f31d907aeecf	-
vs_fullscreen	gfx801	OK	52	4d09c6788ba88ea7	-
vs_fullscreen	gfx802	OK	52	4d09c6788ba88ea7	-
vs_fullscreen	gfx803	OK	52	4d09c6788ba88ea7	-
vs_fullscreen	gfx805	OK	52	4d09c6788ba88ea7	-
vs_fullscreen	gfx810	OK	52	4d09c6788ba88ea7	-
vs_fullscreen	gfx900	OK	52	4d09c6788ba88ea7	-
vs_fullscreen	gfx902	OK	52	4d09c6788ba88ea7	-
vs_fullscreen	gfx904	OK	52	4d09c6788ba88ea7	-
vs_fullscreen	gfx906	OK	52	4d09c6788ba88ea7	-
vs_fullscreen	gfx908	OK	52	4d09c6788ba88ea7	-
vs_fullscreen	gfx909	OK	52	4d09c6788ba88ea7	-
vs_fullscreen	gfx90a	FAIL	-	-	instruction not supported on this GPU
vs_fullscreen	gfx90c	OK	52	4d09c6788ba88ea7	-
vs_vtx	gfx600	OK	72	d70c60b214fb695b	-
vs_vtx	gfx601	OK	72	d70c60b214fb695b	-
vs_vtx	gfx602	OK	72	d70c60b214fb695b	-
vs_vtx	gfx700	OK	72	d70c60b214fb695b	-
vs_vtx	gfx701	OK	72	d70c60b214fb695b	-
vs_vtx	gfx702	OK	72	d70c60b214fb695b	-
vs_vtx	gfx703	OK	72	d70c60b214fb695b	-
vs_vtx	gfx704	OK	72	d70c60b214fb695b	-
vs_vtx	gfx705	OK	72	d70c60b214fb695b	-
vs_vtx	gfx801	OK	72	e8abfea8faaf14ac	-
vs_vtx	gfx802	OK	72	e8abfea8faaf14ac	-
vs_vtx	gfx803	OK	72	e8abfea8faaf14ac	-
vs_vtx	gfx805	OK	72	e8abfea8faaf14ac	-
vs_vtx	gfx810	OK	72	e8abfea8faaf14ac	-
vs_vtx	gfx900	OK	72	e8abfea8faaf14ac	-
vs_vtx	gfx902	OK	72	e8abfea8faaf14ac	-
vs_vtx	gfx904	OK	72	e8abfea8faaf14ac	-
vs_vtx	gfx906	OK	72	e8abfea8faaf14ac	-
vs_vtx	gfx908	OK	72	e8abfea8faaf14ac	-
vs_vtx	gfx909	OK	72	e8abfea8faaf14ac	-
vs_vtx	gfx90a	FAIL	-	-	invalid register class: vgpr tuples must be 64 bit aligned
vs_vtx	gfx90c	OK	72	e8abfea8faaf14ac	-
